customer_id,age,visit_count,country,status,is_active,signup_at
257,59,38,DE,inactive,true,2023-10-10T21:21:00.000000
225,80,25,IT,pending,false,2024-03-23T07:27:00.000000
116,68,24,IN,inactive,true,2023-09-23T04:06:00.000000
123,86,29,US,inactive,true,2023-08-10T03:43:00.000000
161,45,14,IT,active,false,2024-06-15T14:35:00.000000
254,39,15,GB,pending,false,2023-11-09T04:38:00.000000
246,48,31,ES,inactive,false,2024-08-06T05:35:00.000000
116,86,0,NG,suspended,false,2023-12-17T23:57:00.000000
212,43,18,CA,suspended,true,2024-06-07T10:47:00.000000
173,94,17,ES,active,false,2024-03-14T15:20:00.000000
287,49,30,KE,suspended,true,2024-02-25T19:06:00.000000
141,24,31,KE,active,false,2024-04-12T20:45:00.000000
113,59,22,ES,active,true,2023-03-20T01:31:00.000000
25,25,7,US,suspended,false,2023-08-30T14:23:00.000000
37,60,37,DE,pending,false,2024-07-09T19:46:00.000000
262,71,7,NG,pending,false,2023-03-14T07:30:00.000000
189,21,13,FR,pending,false,2023-05-02T15:59:00.000000
82,62,28,GB,suspended,true,2023-04-23T11:33:00.000000
262,64,24,ES,inactive,true,2023-08-09T15:46:00.000000
105,64,13,IT,active,true,2024-08-16T06:57:00.000000
160,94,26,ES,active,true,2024-05-29T21:12:00.000000
153,94,3,DE,suspended,true,2024-04-28T00:19:00.000000
154,70,11,US,pending,false,2024-01-16T00:57:00.000000
283,44,24,US,inactive,true,2024-01-15T22:51:00.000000
191,54,27,ES,active,true,2024-06-03T20:29:00.000000
85,46,23,KE,suspended,false,2024-06-05T16:21:00.000000
238,58,33,ES,active,true,2023-05-12T02:27:00.000000
44,68,9,KE,suspended,true,2023-03-05T08:10:00.000000
64,67,4,MX,active,false,2024-07-06T08:51:00.000000
264,40,32,JP,inactive,true,2023-11-24T12:03:00.000000
293,19,10,MX,pending,true,2023-12-29T04:18:00.000000
194,67,2,DE,pending,true,2023-10-24T04:42:00.000000
91,62,37,GB,pending,false,2024-03-16T08:16:00.000000
80,95,13,MX,active,false,2024-08-22T22:34:00.000000
129,46,32,IT,suspended,true,2023-03-15T02:20:00.000000
219,47,34,ES,suspended,true,2024-01-12T12:34:00.000000
112,26,29,DE,active,true,2024-01-28T08:48:00.000000
292,58,19,US,inactive,true,2024-04-09T14:29:00.000000
27,67,19,DE,active,false,2023-12-14T12:53:00.000000
254,44,30,DE,suspended,false,2024-07-13T23:03:00.000000
202,55,8,DE,suspended,true,2023-10-08T06:51:00.000000
179,30,1,JP,active,false,2024-02-08T01:07:00.000000
197,73,28,CA,inactive,true,2023-10-01T05:50:00.000000
264,18,27,ES,active,true,2023-09-22T01:44:00.000000
85,62,37,MX,suspended,true,2023-08-14T12:26:00.000000
279,29,22,JP,active,true,2023-08-07T12:21:00.000000
21,70,27,IN,pending,true,2023-11-23T09:18:00.000000
269,37,23,US,active,true,2023-12-11T14:12:00.000000
47,32,13,MX,active,false,2024-07-08T16:57:00.000000
131,86,17,US,inactive,true,2024-06-19T00:42:00.000000
52,40,13,JP,suspended,false,2024-06-30T18:18:00.000000
137,61,29,FR,pending,false,2023-12-05T14:07:00.000000
43,36,36,FR,pending,true,2023-08-08T03:19:00.000000
72,66,30,DE,active,true,2023-07-11T06:33:00.000000
42,73,17,US,inactive,true,2023-12-13T11:36:00.000000
228,59,39,CA,suspended,false,2024-07-05T08:38:00.000000
124,87,26,MX,inactive,false,2023-06-28T21:18:00.000000
196,84,18,MX,suspended,true,2023-08-29T00:16:00.000000
222,53,17,GB,active,true,2023-06-09T06:11:00.000000
204,44,28,DE,inactive,false,2024-04-25T11:05:00.000000
85,42,4,GB,pending,true,2024-01-16T08:34:00.000000
167,38,7,MX,active,false,2024-01-27T03:10:00.000000
225,39,20,IT,active,false,2024-02-10T09:34:00.000000
65,86,28,GB,suspended,false,2023-11-08T12:35:00.000000
250,38,18,ES,active,false,2023-08-09T16:54:00.000000
109,36,33,DE,active,false,2024-08-20T00:12:00.000000
62,33,14,MX,suspended,true,2023-03-25T19:52:00.000000
221,74,32,FR,suspended,false,2024-02-04T13:30:00.000000
274,92,20,KE,inactive,false,2023-02-03T03:46:00.000000
210,84,15,MX,active,false,2023-08-28T09:05:00.000000
61,34,9,IT,suspended,true,2023-10-08T20:10:00.000000
152,73,10,US,pending,false,2024-05-01T12:19:00.000000
143,35,16,KE,inactive,true,2023-12-10T09:15:00.000000
128,60,15,MX,active,false,2023-03-18T21:24:00.000000
194,95,26,JP,active,true,2024-08-13T07:03:00.000000
287,58,1,IN,suspended,false,2023-02-23T07:48:00.000000
3,94,27,CA,active,false,2023-03-31T23:12:00.000000
98,35,25,US,inactive,true,2023-12-06T16:21:00.000000
271,20,14,JP,pending,true,2023-09-01T06:53:00.000000
225,63,8,MX,suspended,true,2023-07-27T13:23:00.000000
297,40,4,ES,inactive,false,2023-10-08T17:30:00.000000
11,46,5,IN,suspended,false,2023-02-15T16:10:00.000000
16,48,10,FR,pending,false,2023-09-26T02:54:00.000000
125,81,29,NG,pending,true,2023-05-28T17:44:00.000000
134,93,38,GB,pending,true,2023-12-24T04:58:00.000000
106,80,24,US,suspended,false,2023-02-18T03:27:00.000000
89,22,14,CA,inactive,false,2023-02-27T20:23:00.000000
146,29,18,KE,pending,true,2023-11-26T18:42:00.000000
76,35,38,NG,active,false,2023-09-23T14:02:00.000000
278,86,25,NG,inactive,true,2024-09-12T01:11:00.000000
103,78,17,NG,inactive,true,2024-07-14T03:50:00.000000
140,90,0,JP,active,true,2023-08-30T12:44:00.000000
160,36,18,ES,suspended,true,2024-04-28T11:30:00.000000
300,44,9,JP,active,true,2023-08-09T01:29:00.000000
129,64,7,FR,active,false,2024-09-04T21:31:00.000000
229,35,27,JP,pending,false,2023-03-29T16:49:00.000000
87,53,18,IT,active,true,2024-07-02T00:30:00.000000
280,62,19,NG,pending,true,2023-10-07T21:51:00.000000
183,26,26,IT,inactive,false,2024-08-04T21:13:00.000000
252,67,35,IT,inactive,true,2023-02-10T05:05:00.000000
216,78,3,IN,pending,false,2024-09-12T11:40:00.000000
63,21,9,KE,active,false,2023-06-08T22:56:00.000000
107,85,6,KE,suspended,false,2024-07-09T04:52:00.000000
293,77,10,CA,active,true,2024-05-10T08:50:00.000000
197,43,33,KE,pending,false,2023-12-04T17:21:00.000000
105,48,31,DE,active,true,2024-06-10T17:40:00.000000
146,44,27,CA,suspended,true,2023-12-12T21:26:00.000000
56,18,7,FR,suspended,false,2023-03-28T03:58:00.000000
13,56,3,GB,active,true,2023-07-29T07:45:00.000000
61,23,22,US,active,false,2023-09-19T01:36:00.000000
292,52,20,GB,suspended,true,2024-09-15T11:47:00.000000
7,84,19,CA,suspended,false,2023-06-28T21:03:00.000000
280,42,2,GB,pending,false,2023-03-23T11:54:00.000000
152,27,19,MX,suspended,false,2023-12-16T13:07:00.000000
70,31,28,IN,suspended,true,2023-04-24T10:12:00.000000
39,32,2,ES,suspended,true,2023-11-14T11:37:00.000000
257,69,22,ES,suspended,false,2023-02-08T18:04:00.000000
192,60,18,IN,suspended,false,2023-02-02T12:59:00.000000
294,31,35,MX,active,true,2023-01-19T05:28:00.000000
160,75,40,KE,suspended,false,2023-01-26T23:13:00.000000
224,91,13,GB,pending,false,2023-03-11T05:17:00.000000
258,84,16,NG,active,false,2023-07-21T06:59:00.000000
183,79,17,IN,active,false,2024-05-18T00:07:00.000000
271,53,10,GB,inactive,false,2024-03-23T06:54:00.000000
166,36,18,IT,suspended,true,2023-03-17T10:35:00.000000
1,73,32,JP,suspended,true,2023-06-01T03:20:00.000000
64,65,21,KE,active,true,2023-03-13T13:58:00.000000
227,62,35,IN,active,true,2024-07-31T12:12:00.000000
231,67,5,MX,suspended,true,2023-07-09T14:50:00.000000
180,70,2,IN,pending,true,2024-02-24T04:02:00.000000
157,73,8,JP,active,false,2023-01-13T03:55:00.000000
277,65,8,IN,active,false,2024-03-29T21:58:00.000000
205,88,24,CA,active,true,2024-01-09T21:14:00.000000
174,44,20,ES,suspended,true,2024-08-19T09:59:00.000000
293,43,21,IT,inactive,false,2024-01-28T21:14:00.000000
253,26,30,DE,suspended,true,2023-12-31T07:09:00.000000
58,36,10,IN,pending,false,2023-03-04T02:29:00.000000
194,48,18,US,suspended,false,2023-07-31T03:45:00.000000
196,48,1,KE,active,false,2024-03-22T22:35:00.000000
105,20,16,IT,inactive,false,2023-05-02T06:20:00.000000
286,48,1,IN,suspended,true,2024-06-18T07:20:00.000000
2,68,34,IT,pending,true,2024-05-24T05:43:00.000000
143,76,40,US,suspended,false,2023-12-02T21:14:00.000000
262,74,39,GB,suspended,true,2023-04-08T23:29:00.000000
102,90,36,KE,suspended,false,2023-05-16T03:21:00.000000
237,30,1,FR,active,false,2024-06-21T03:24:00.000000
265,24,26,MX,active,true,2024-06-21T03:50:00.000000
210,40,34,NG,inactive,true,2024-03-11T18:24:00.000000
157,85,29,KE,suspended,true,2024-04-03T05:16:00.000000
88,18,1,IT,inactive,true,2024-05-08T22:00:00.000000
231,23,39,CA,pending,true,2023-05-27T18:14:00.000000
272,73,32,JP,inactive,true,2023-05-19T15:14:00.000000
102,53,24,DE,suspended,false,2024-07-26T15:21:00.000000
185,71,6,CA,inactive,true,2023-10-16T03:10:00.000000
270,34,7,FR,pending,true,2024-02-16T05:42:00.000000
2,48,36,JP,active,false,2023-11-28T03:14:00.000000
200,65,36,NG,inactive,true,2024-04-22T07:03:00.000000
297,71,1,FR,suspended,false,2024-03-24T08:01:00.000000
219,61,24,IN,active,true,2024-05-08T22:26:00.000000
208,92,5,MX,pending,false,2023-03-08T00:43:00.000000
173,24,31,NG,active,false,2023-02-20T08:00:00.000000
300,82,13,IN,active,false,2024-05-04T00:08:00.000000
35,76,22,US,pending,false,2023-04-04T19:57:00.000000
253,34,37,DE,suspended,false,2023-12-15T15:27:00.000000
127,84,2,CA,inactive,true,2023-09-09T04:31:00.000000
149,64,26,MX,suspended,false,2023-07-10T05:11:00.000000
11,92,30,NG,pending,true,2023-01-24T17:46:00.000000
209,25,34,JP,pending,false,2023-07-10T10:32:00.000000
80,62,20,MX,pending,true,2023-05-19T02:44:00.000000
204,33,12,MX,pending,true,2024-03-26T10:19:00.000000
139,49,0,IN,pending,false,2024-01-19T07:28:00.000000
92,33,8,US,inactive,true,2023-05-09T23:56:00.000000
38,73,30,KE,inactive,false,2024-01-15T05:50:00.000000
6,37,30,NG,active,false,2024-02-14T08:25:00.000000
179,20,16,US,inactive,false,2024-01-07T00:19:00.000000
136,64,27,US,pending,true,2023-04-29T00:35:00.000000
211,34,40,CA,active,false,2023-12-04T23:25:00.000000
279,37,32,NG,inactive,false,2023-04-25T06:12:00.000000
156,54,6,DE,active,false,2024-02-08T21:49:00.000000
78,21,26,IT,inactive,false,2024-09-08T17:42:00.000000
237,78,28,US,suspended,false,2023-11-11T11:01:00.000000
133,21,35,IN,active,true,2024-05-18T23:23:00.000000
249,79,33,NG,inactive,true,2023-10-30T22:51:00.000000
87,26,18,IN,inactive,true,2023-04-19T02:45:00.000000
240,93,5,IN,suspended,false,2024-02-22T23:57:00.000000
262,73,3,NG,suspended,true,2023-06-20T19:25:00.000000
24,29,27,CA,inactive,false,2023-01-01T01:29:00.000000
139,78,9,IT,active,true,2023-07-31T23:24:00.000000
262,87,22,IT,pending,true,2024-02-18T20:49:00.000000
51,95,12,KE,active,true,2024-05-06T06:07:00.000000
217,82,5,IN,pending,false,2023-01-25T11:59:00.000000
36,30,29,US,inactive,false,2024-03-15T09:24:00.000000
182,34,23,FR,inactive,true,2023-02-12T20:23:00.000000
35,86,7,DE,pending,false,2023-05-06T14:28:00.000000
227,68,37,IT,inactive,false,2023-10-20T22:34:00.000000
11,95,38,CA,active,true,2023-11-20T17:40:00.000000
85,87,21,DE,suspended,true,2023-04-15T14:17:00.000000
260,70,6,CA,inactive,true,2024-04-27T04:32:00.000000
83,48,13,MX,pending,true,2024-01-11T11:30:00.000000
48,84,38,MX,inactive,false,2024-03-29T09:51:00.000000
206,66,20,KE,inactive,false,2023-06-08T17:11:00.000000
142,79,10,US,suspended,false,2024-06-14T20:50:00.000000
156,58,10,KE,pending,false,2024-02-08T13:19:00.000000
107,74,21,ES,pending,true,2023-12-07T07:46:00.000000
271,32,5,GB,suspended,true,2023-05-25T01:41:00.000000
107,26,13,KE,inactive,false,2023-03-17T10:41:00.000000
122,44,18,IN,inactive,false,2023-04-03T07:40:00.000000
171,93,35,GB,active,true,2024-02-03T18:39:00.000000
138,65,37,MX,inactive,true,2023-03-20T21:19:00.000000
36,31,4,IT,suspended,true,2024-04-27T03:29:00.000000
39,30,31,CA,inactive,true,2023-07-07T09:04:00.000000
268,63,36,DE,suspended,false,2023-08-05T00:11:00.000000
189,31,29,NG,inactive,true,2024-08-07T15:34:00.000000
240,43,32,IN,active,true,2023-01-19T22:26:00.000000
262,32,28,IT,active,false,2024-02-03T11:15:00.000000
286,93,24,KE,active,false,2024-05-04T02:19:00.000000
26,29,23,CA,active,false,2024-02-27T00:03:00.000000
87,18,33,JP,active,true,2023-09-17T05:10:00.000000
153,83,40,KE,suspended,true,2024-07-31T02:23:00.000000
285,73,33,NG,suspended,false,2023-08-19T02:31:00.000000
139,48,30,IN,active,false,2024-05-05T01:21:00.000000
183,29,11,MX,suspended,false,2024-06-16T15:23:00.000000
119,57,9,NG,pending,true,2023-07-26T16:42:00.000000
201,80,0,FR,pending,true,2024-01-14T22:19:00.000000
288,25,11,CA,pending,false,2024-01-18T02:43:00.000000
205,91,19,FR,suspended,true,2023-01-24T21:54:00.000000
89,72,11,CA,suspended,true,2023-08-27T03:22:00.000000
248,89,40,KE,active,true,2023-01-14T14:53:00.000000
133,56,9,CA,active,true,2023-01-04T15:54:00.000000
169,68,13,KE,pending,false,2023-10-08T19:10:00.000000
114,23,8,DE,suspended,false,2023-12-01T16:21:00.000000
133,94,15,NG,suspended,false,2023-05-08T09:34:00.000000
126,21,29,IT,inactive,true,2024-05-08T05:33:00.000000
16,53,8,KE,inactive,false,2024-03-25T18:26:00.000000
207,79,5,JP,inactive,false,2024-03-15T14:16:00.000000
163,74,31,KE,active,true,2023-10-04T04:33:00.000000
222,46,32,FR,pending,false,2023-06-06T23:32:00.000000
128,52,35,IT,inactive,true,2024-02-18T08:45:00.000000
138,59,24,FR,active,false,2023-01-05T19:07:00.000000
98,79,25,NG,pending,false,2024-06-07T11:29:00.000000
38,74,39,IT,pending,true,2024-07-05T10:52:00.000000
85,86,40,NG,inactive,false,2023-05-26T00:31:00.000000
297,25,27,IT,inactive,false,2024-06-24T21:18:00.000000
228,52,34,KE,pending,true,2024-05-09T23:30:00.000000
298,83,32,MX,pending,true,2023-04-17T16:58:00.000000
76,40,27,FR,inactive,true,2023-12-22T05:16:00.000000
135,74,30,KE,active,true,2024-04-17T03:48:00.000000
236,76,17,FR,active,false,2023-02-09T10:24:00.000000
270,55,30,CA,inactive,true,2023-09-24T06:27:00.000000
84,92,8,IN,pending,false,2023-10-12T05:05:00.000000
71,93,12,FR,inactive,false,2023-10-27T04:01:00.000000
71,41,24,US,active,true,2023-05-06T19:17:00.000000
226,59,2,KE,active,true,2023-12-15T06:05:00.000000
185,83,17,ES,pending,false,2024-07-08T13:17:00.000000
159,68,39,JP,suspended,false,2024-05-15T19:37:00.000000
206,70,8,MX,inactive,false,2023-04-27T03:55:00.000000
124,89,28,IT,pending,false,2023-05-07T21:57:00.000000
60,94,13,KE,active,true,2024-01-18T18:06:00.000000
106,68,9,IN,suspended,false,2024-03-25T01:30:00.000000
157,79,24,JP,suspended,false,2024-08-15T07:17:00.000000
35,46,28,JP,pending,false,2024-08-30T23:01:00.000000
55,57,40,DE,pending,true,2023-05-09T00:51:00.000000
117,20,3,IN,pending,false,2023-12-04T21:27:00.000000
204,26,22,FR,active,false,2024-05-28T00:42:00.000000
165,36,14,CA,active,false,2023-03-26T12:17:00.000000
253,81,9,KE,inactive,true,2024-03-25T22:30:00.000000
52,32,18,FR,inactive,true,2024-02-08T13:55:00.000000
96,64,37,ES,active,true,2024-04-09T20:06:00.000000
24,51,36,GB,active,false,2023-06-03T15:52:00.000000
29,57,31,GB,inactive,true,2023-01-15T09:32:00.000000
12,87,21,ES,inactive,true,2024-02-18T23:30:00.000000
111,56,9,NG,suspended,true,2023-07-08T06:55:00.000000
18,35,38,KE,pending,false,2023-01-21T01:58:00.000000
254,31,40,CA,inactive,false,2023-09-22T13:59:00.000000
271,82,4,ES,active,false,2024-04-10T23:23:00.000000
227,35,39,IN,suspended,true,2023-03-05T13:18:00.000000
176,76,25,MX,active,false,2023-08-17T13:14:00.000000
141,22,4,FR,inactive,false,2023-11-02T15:42:00.000000
61,75,4,US,active,false,2024-08-07T19:12:00.000000
89,78,0,IN,inactive,false,2023-09-12T07:35:00.000000
49,90,1,FR,inactive,true,2024-02-27T12:45:00.000000
114,59,4,GB,pending,true,2023-12-12T11:35:00.000000
205,87,5,DE,inactive,true,2023-11-11T07:21:00.000000
120,65,8,CA,pending,true,2024-03-28T16:09:00.000000
254,34,35,FR,inactive,false,2023-07-05T20:11:00.000000
231,19,16,ES,pending,true,2023-03-01T02:59:00.000000
194,86,3,CA,pending,true,2024-08-17T22:05:00.000000
87,43,13,MX,suspended,true,2024-07-12T09:39:00.000000
119,52,27,GB,pending,true,2024-04-13T02:51:00.000000
121,26,21,IT,active,false,2023-07-25T20:05:00.000000
146,77,17,DE,suspended,true,2023-12-11T22:25:00.000000
237,54,22,IT,inactive,true,2024-04-30T21:26:00.000000
281,19,12,ES,active,false,2023-12-22T22:06:00.000000
297,52,10,CA,suspended,true,2024-07-10T00:26:00.000000
200,82,26,NG,inactive,true,2024-01-09T03:51:00.000000
109,20,5,KE,suspended,true,2024-03-05T10:33:00.000000
232,90,22,IT,suspended,false,2024-03-14T14:15:00.000000
133,69,7,US,inactive,true,2024-05-14T20:14:00.000000
170,32,27,ES,pending,true,2024-03-01T11:24:00.000000
255,30,28,GB,pending,false,2024-04-13T18:00:00.000000
57,59,21,ES,inactive,false,2024-08-15T21:20:00.000000
110,95,32,KE,suspended,false,2023-12-01T04:53:00.000000
41,91,6,KE,suspended,false,2023-06-19T02:22:00.000000
24,75,0,IN,suspended,true,2023-12-07T15:30:00.000000
8,29,3,FR,active,true,2023-08-08T17:04:00.000000
3,81,9,KE,suspended,true,2023-08-03T22:23:00.000000
246,85,26,KE,pending,false,2023-04-06T11:41:00.000000
164,61,38,MX,suspended,false,2024-04-03T14:04:00.000000
197,93,13,MX,pending,true,2024-01-25T05:49:00.000000
298,23,12,ES,active,false,2023-10-08T07:47:00.000000
148,42,4,US,suspended,true,2023-02-15T08:52:00.000000
101,39,10,US,suspended,false,2023-03-11T01:46:00.000000
205,25,29,IN,suspended,true,2023-05-25T11:28:00.000000
82,32,32,US,suspended,true,2023-12-30T17:06:00.000000
78,23,1,IT,pending,true,2023-06-26T20:59:00.000000
16,33,20,US,active,true,2024-08-13T19:58:00.000000
8,89,39,DE,suspended,false,2024-04-18T13:56:00.000000
199,85,18,NG,inactive,true,2023-01-23T13:44:00.000000
75,57,19,IT,active,false,2023-11-02T19:01:00.000000
278,43,9,DE,pending,true,2023-08-08T05:01:00.000000
30,38,28,MX,inactive,false,2024-04-30T10:14:00.000000
290,86,3,JP,suspended,true,2023-05-07T22:33:00.000000
195,37,2,IN,inactive,false,2023-04-08T14:21:00.000000
131,47,18,GB,pending,true,2024-06-11T19:16:00.000000
67,45,10,JP,inactive,false,2023-08-26T01:08:00.000000
41,29,1,IT,pending,false,2024-04-08T22:38:00.000000
237,82,39,KE,suspended,false,2023-01-25T17:01:00.000000
156,63,20,GB,active,false,2023-06-22T04:04:00.000000
8,90,1,IN,inactive,true,2024-04-17T14:17:00.000000
19,73,9,GB,suspended,false,2023-09-20T07:01:00.000000
275,52,16,ES,active,false,2024-02-24T15:10:00.000000
32,35,6,DE,pending,false,2023-09-29T12:05:00.000000
269,54,14,JP,pending,false,2024-02-18T20:34:00.000000
67,91,16,IT,pending,true,2023-03-30T08:20:00.000000
22,49,36,FR,active,false,2024-05-14T05:59:00.000000
141,26,31,FR,suspended,false,2023-07-03T05:14:00.000000
61,94,31,MX,active,true,2023-09-03T20:39:00.000000
222,51,12,FR,active,true,2024-06-08T02:04:00.000000
47,25,4,IN,inactive,true,2023-11-03T18:22:00.000000
98,20,8,CA,suspended,true,2023-02-10T10:41:00.000000
15,73,18,KE,inactive,false,2024-03-19T18:43:00.000000
256,54,1,KE,suspended,true,2024-04-15T08:07:00.000000
67,78,15,NG,pending,true,2023-03-22T21:55:00.000000
143,72,10,CA,pending,false,2024-02-13T03:01:00.000000
99,73,11,NG,suspended,false,2024-03-06T10:23:00.000000
230,26,15,KE,pending,true,2023-06-16T13:14:00.000000
200,41,37,IT,pending,true,2023-04-29T14:48:00.000000
169,45,39,KE,inactive,true,2024-03-02T22:34:00.000000
138,22,29,KE,suspended,true,2024-02-24T23:30:00.000000
134,72,6,NG,suspended,false,2023-10-14T01:51:00.000000
125,71,0,GB,suspended,false,2024-08-29T11:09:00.000000
126,63,12,CA,inactive,true,2023-01-11T06:34:00.000000
31,63,36,IT,inactive,true,2023-06-07T22:59:00.000000
90,83,23,CA,suspended,true,2023-09-19T13:48:00.000000
180,36,40,IT,suspended,true,2023-06-28T12:43:00.000000
220,40,10,NG,active,true,2023-03-03T17:47:00.000000
287,46,17,NG,suspended,false,2024-01-12T04:22:00.000000
268,47,6,MX,active,true,2023-05-25T22:04:00.000000
32,25,5,CA,active,true,2024-02-07T05:03:00.000000
181,64,19,JP,inactive,true,2023-06-06T15:34:00.000000
281,26,14,IN,pending,false,2024-09-06T17:25:00.000000
212,75,24,DE,inactive,true,2024-03-09T02:51:00.000000
276,59,19,NG,active,false,2024-01-07T17:42:00.000000
103,45,34,JP,active,true,2024-03-19T00:31:00.000000
275,46,8,ES,suspended,true,2024-04-13T09:57:00.000000
218,50,19,KE,inactive,true,2023-12-23T03:32:00.000000
36,37,8,GB,active,false,2023-04-04T06:38:00.000000
137,84,19,NG,inactive,true,2023-10-28T04:40:00.000000
38,66,34,CA,pending,false,2024-02-10T20:12:00.000000
129,31,7,IT,active,true,2023-01-19T11:14:00.000000
91,79,19,GB,pending,false,2023-09-28T16:24:00.000000
50,18,33,CA,inactive,false,2023-11-04T20:00:00.000000
78,78,6,CA,inactive,true,2023-03-20T03:57:00.000000
31,57,13,IT,suspended,true,2023-04-07T19:05:00.000000
105,51,28,FR,active,true,2023-12-27T12:59:00.000000
220,55,25,KE,inactive,true,2023-11-10T20:48:00.000000
23,44,40,NG,pending,false,2023-08-23T08:26:00.000000
28,34,6,FR,active,false,2023-03-21T23:57:00.000000
47,66,1,US,inactive,true,2024-04-22T07:43:00.000000
263,22,25,DE,active,false,2023-11-29T18:07:00.000000
241,66,30,KE,active,false,2024-01-29T15:46:00.000000
257,76,0,IN,inactive,false,2023-11-10T12:27:00.000000
190,86,18,ES,inactive,true,2023-07-05T06:20:00.000000
51,21,30,GB,pending,true,2023-01-03T09:20:00.000000
161,34,30,ES,inactive,false,2023-12-07T16:02:00.000000
21,47,23,MX,inactive,true,2023-09-25T05:55:00.000000
65,81,11,NG,suspended,false,2023-01-10T20:38:00.000000
273,30,13,KE,active,true,2023-07-25T23:23:00.000000
17,55,30,IT,active,true,2023-08-22T03:52:00.000000
227,73,35,CA,pending,false,2024-06-08T21:47:00.000000
66,43,12,IT,active,false,2023-04-22T17:19:00.000000
203,84,33,FR,inactive,false,2023-10-17T10:32:00.000000
229,60,34,ES,active,true,2023-09-03T06:33:00.000000
13,30,14,JP,suspended,true,2024-02-01T12:24:00.000000
269,49,8,NG,suspended,false,2024-08-17T12:02:00.000000
139,49,27,KE,active,true,2023-12-29T23:11:00.000000
47,80,12,NG,inactive,true,2024-05-26T20:29:00.000000
129,91,23,CA,pending,false,2023-03-09T00:21:00.000000
167,32,31,JP,active,true,2023-08-29T12:33:00.000000
44,40,14,CA,suspended,false,2024-01-16T08:34:00.000000
155,81,3,ES,pending,false,2023-10-02T02:15:00.000000
18,63,15,CA,inactive,false,2023-02-07T02:31:00.000000
197,94,7,FR,inactive,true,2024-01-28T12:34:00.000000
30,73,23,ES,pending,true,2024-08-07T00:32:00.000000
134,69,4,US,active,false,2023-01-10T02:22:00.000000
161,88,2,CA,pending,false,2024-09-06T19:12:00.000000
67,71,13,NG,pending,true,2024-01-05T09:15:00.000000
134,21,27,DE,inactive,false,2023-11-28T09:08:00.000000
195,69,21,CA,active,true,2023-12-26T05:16:00.000000
60,36,26,ES,active,false,2024-07-19T19:20:00.000000
156,72,28,IN,pending,true,2024-04-27T19:10:00.000000
49,34,28,IT,inactive,false,2023-04-19T03:19:00.000000
218,25,29,IT,inactive,true,2024-08-26T14:15:00.000000
126,55,38,JP,inactive,false,2023-07-01T07:39:00.000000
258,67,39,IN,inactive,false,2024-03-08T04:36:00.000000
286,73,28,IN,suspended,false,2024-07-25T05:55:00.000000
106,30,23,IN,pending,false,2024-06-16T19:39:00.000000
170,43,2,MX,suspended,false,2024-06-28T07:37:00.000000
174,94,13,ES,suspended,false,2024-07-23T20:33:00.000000
261,52,16,US,active,true,2023-03-18T07:26:00.000000
201,79,8,FR,pending,false,2024-07-22T16:01:00.000000
300,94,33,ES,active,true,2023-09-08T03:13:00.000000
247,72,6,IN,suspended,true,2023-03-26T19:04:00.000000
54,51,26,ES,pending,true,2023-05-24T23:01:00.000000
67,83,12,ES,suspended,true,2024-04-12T03:58:00.000000
230,31,20,IT,active,true,2023-04-05T02:57:00.000000
269,59,6,US,active,true,2023-06-14T00:53:00.000000
287,37,0,JP,pending,false,2024-05-14T14:30:00.000000
298,89,14,IN,suspended,true,2023-09-29T18:55:00.000000
267,86,12,GB,active,false,2023-07-20T03:22:00.000000
275,51,24,NG,inactive,false,2024-03-31T22:03:00.000000
16,21,12,MX,inactive,false,2023-04-23T20:27:00.000000
150,89,19,CA,active,true,2023-02-10T10:18:00.000000
81,30,19,IT,suspended,false,2024-09-02T00:31:00.000000
103,65,23,ES,active,true,2023-10-26T04:54:00.000000
190,76,14,GB,inactive,true,2023-08-15T17:06:00.000000
200,51,1,CA,active,true,2023-08-02T05:56:00.000000
267,30,15,JP,pending,false,2023-07-23T15:23:00.000000
167,54,38,JP,pending,false,2023-10-31T10:12:00.000000
50,35,17,IT,active,true,2023-02-27T09:58:00.000000
210,28,19,GB,active,true,2024-01-19T09:36:00.000000
177,70,11,ES,pending,false,2024-06-09T12:07:00.000000
65,66,7,IN,pending,true,2023-01-15T17:49:00.000000
295,21,0,ES,inactive,true,2023-07-20T08:02:00.000000
34,79,22,ES,inactive,false,2023-03-18T02:43:00.000000
23,92,9,US,inactive,false,2023-08-03T14:06:00.000000
154,34,36,FR,suspended,true,2023-02-13T03:51:00.000000
274,89,24,US,active,true,2024-03-09T02:07:00.000000
161,68,31,US,suspended,true,2024-06-29T21:14:00.000000
214,80,29,IT,suspended,false,2024-05-09T07:45:00.000000
153,47,7,JP,active,false,2023-06-02T05:13:00.000000
164,83,14,ES,active,false,2023-07-16T20:15:00.000000
181,21,38,MX,pending,false,2024-04-13T12:33:00.000000
140,66,22,KE,suspended,false,2024-09-02T14:11:00.000000
167,25,3,MX,pending,true,2023-02-01T23:02:00.000000
267,70,5,JP,suspended,false,2023-03-23T13:23:00.000000
257,94,15,GB,active,true,2023-12-08T17:20:00.000000
5,28,10,NG,suspended,true,2023-05-23T18:39:00.000000
270,49,12,ES,pending,true,2023-01-12T06:21:00.000000
63,23,27,FR,suspended,true,2023-06-15T22:31:00.000000
77,76,8,CA,active,false,2023-01-08T03:51:00.000000
163,28,24,NG,inactive,true,2024-06-16T02:04:00.000000
167,55,25,US,pending,false,2023-12-04T20:26:00.000000
